movie_title,release_year,genres,imdb_score,budget,gross,director_name,director_facebook_likes,num_critic_for_reviews,actor_3_name,actor_3_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_1_name,actor_1_facebook_likes,movie_facebook_likes,cast_total_facebook_likes,num_voted_users,world_population
This Christmas,2007,Comedy|Drama|Romance,6.1,13000000.0,49121934.0,Preston A. Whitmore II,17.0,37.0,Loretta Devine,912.0,Chris Brown,997.0,Mekhi Phifer,1000.0,0,6554,6528,6717583637.0
Child's Play 2,1990,Fantasy|Horror,5.7,13000000.0,28501605.0,John Lafia,5.0,59.0,Greg Germann,435.0,Beth Grant,628.0,Jenny Agutter,659.0,0,2646,31371,5293498452.0
The Mist,2007,Horror,7.2,18000000.0,25592632.0,Frank Darabont,0.0,330.0,Jeffrey DeMunn,745.0,Alexa Davalos,850.0,Toby Jones,2000.0,20000,5371,220475,6717583637.0
Two Can Play That Game,2001,Comedy|Romance,6.1,6000000.0,22235901.0,Mark Brown,7.0,40.0,Tamala Jones,405.0,Vivica A. Fox,890.0,Mo'Nique,939.0,593,2815,4339,6226487141.0
Crazy/Beautiful,2001,Drama|Romance,6.5,14000000.0,16929123.0,John Stockwell,134.0,84.0,Rolando Molina,525.0,Jay Hernandez,1000.0,Kirsten Dunst,4000.0,0,6214,21406,6226487141.0
Woo,1998,Comedy|Romance,3.8,13000000.0,8026971.0,Daisy von Scherler Mayer,18.0,23.0,Dave Chappelle,744.0,Jada Pinkett Smith,851.0,LL Cool J,1000.0,204,3352,1520,5979851049.0
Bubble Boy,2001,Adventure|Comedy|Romance|Sci-Fi,5.6,13000000.0,5002310.0,Blair Hayes,2.0,47.0,Marley Shelton,690.0,Geoffrey Arend,816.0,Jake Gyllenhaal,15000.0,0,18864,25541,6226487141.0
"Paris, je t'aime",2006,Comedy|Drama|Romance,7.3,13000000.0,4857376.0,Olivier Assayas,107.0,165.0,Catalina Sandino Moreno,280.0,Miranda Richardson,530.0,Steve Buscemi,12000.0,0,13208,63084,6635162568.0
Admission,2013,Comedy|Drama|Romance,5.7,13000000.0,18004225.0,Paul Weitz,80.0,150.0,Christopher Evan Welch,252.0,Sarita Choudhury,257.0,Tina Fey,2000.0,5000,3004,28573,7229458453.0
The Widow of Saint-Pierre,2000,Drama|Romance,7.3,100000000.0,3058380.0,Patrice Leconte,83.0,61.0,Yves Jacques,8.0,Daniel Auteuil,370.0,Emir Kusturica,2000.0,186,2389,4767,6144444748.0
Chloe,2009,Drama|Mystery|Romance|Thriller,6.3,11000000.0,3074838.0,Atom Egoyan,460.0,226.0,Natalie Lisinska,73.0,Meghan Heffern,153.0,Liam Neeson,14000.0,0,14372,56264,6885608628.0
The Perks of Being a Wallflower,2012,Drama|Romance,8.0,13000000.0,17738570.0,Stephen Chbosky,139.0,364.0,Kate Walsh,850.0,Ezra Miller,3000.0,Logan Lerman,8000.0,131000,13631,351274,7141430933.0
The Claim,2000,Drama|Romance|Western,6.5,20000000.0,403932.0,Michael Winterbottom,187.0,71.0,Shirley Henderson,887.0,Sarah Polley,900.0,Milla Jovovich,14000.0,141,17104,5254,6144444748.0
The Vatican Tapes,2015,Horror|Thriller,4.5,8495000.0,1712111.0,Mark Neveldine,83.0,93.0,Dougray Scott,794.0,Alison Lohman,1000.0,Djimon Hounsou,3000.0,0,7875,7199,7404251118.0
In the Land of Blood and Honey,2011,Drama|Romance|War,4.3,13000000.0,301305.0,Angelina Jolie Pitt,11000.0,110.0,Branko Djuric,116.0,Nikola Djuricko,164.0,Jelena Jovanova,306.0,0,796,31414,7053988749.0
I Love You Phillip Morris,2009,Biography|Comedy|Crime|Drama|Romance,6.6,13000000.0,2035566.0,Glenn Ficarra,43.0,242.0,Annie Golden,113.0,Louis Herthum,157.0,Dameon Clarke,170.0,11000,931,77305,6885608628.0
True Romance,1993,Action|Crime|Drama|Romance|Thriller,8.0,13000000.0,12281500.0,Tony Scott,12000.0,122.0,Michael Rapaport,975.0,Gary Oldman,10000.0,Brad Pitt,11000.0,15000,23602,163492,5556732311.0
Womb,2010,Drama|Romance|Sci-Fi,6.4,3660000.0,48468407.52680933,Benedek Fliegauf,28.0,88.0,Hannah Murray,1000.0,Matt Smith,2000.0,Eva Green,6000.0,0,9244,9957,6969894715.0
Cat People,1982,Fantasy|Horror|Thriller,6.1,18000000.0,48468407.52680933,Paul Schrader,261.0,130.0,John Heard,697.0,Ruby Dee,782.0,Ed Begley Jr.,783.0,0,3700,14193,4602785312.0
Sorority Row,2009,Horror|Mystery,5.1,16000000.0,11956207.0,Stewart Hendler,10.0,167.0,Rumer Willis,472.0,Margo Harshman,668.0,Julian Morris,1000.0,0,3142,24012,6885608628.0
Lars and the Real Girl,2007,Comedy|Drama|Romance,7.4,12000000.0,5949693.0,Craig Gillespie,44.0,226.0,Paul Schneider,552.0,Kelli Garner,730.0,Ryan Gosling,33000.0,19000,34351,114762,6717583637.0
Oscar and Lucinda,1997,Drama|Romance,6.7,16000000.0,1508689.0,Gillian Armstrong,44.0,28.0,Clive Russell,241.0,Richard Roxburgh,653.0,Tom Wilkinson,1000.0,329,2004,5648,5896174827.0
Solitary Man,2009,Comedy|Drama|Romance,6.4,15000000.0,4360548.0,Brian Koppelman,34.0,116.0,Richard Schiff,506.0,David Costabile,681.0,Jenna Fischer,966.0,0,2661,13371,6885608628.0
The Exorcist,1973,Horror,8.0,8000000.0,204565000.0,William Friedkin,607.0,304.0,Lee J. Cobb,259.0,Linda Blair,931.0,Ellen Burstyn,1000.0,18000,2466,284252,3920044841.0
Think Like a Man,2012,Comedy|Romance,6.6,12000000.0,91547205.0,Tim Story,167.0,77.0,Regina Hall,807.0,Romany Malco,966.0,Chris Brown,997.0,0,5165,34579,7141430933.0
Witness,1985,Crime|Drama|Romance|Thriller,7.4,12000000.0,65500000.0,Peter Weir,608.0,83.0,Lukas Haas,733.0,Viggo Mortensen,10000.0,Harrison Ford,11000.0,0,22479,66966,4850182355.0
Step Up,2006,Crime|Drama|Music|Romance,6.5,12000000.0,65269010.0,Anne Fletcher,98.0,107.0,Josh Henderson,920.0,Alyson Stoner,2000.0,Channing Tatum,17000.0,0,21380,90938,6635162568.0
Yentl,1983,Drama|Musical|Romance,6.6,12000000.0,30400000.0,Barbra Streisand,0.0,16.0,Steven Hill,122.0,Amy Irving,194.0,Miriam Margolyes,405.0,0,914,9503,4684967631.0
Quarantine,2008,Horror|Sci-Fi|Thriller,6.0,12000000.0,31691811.0,John Erick Dowdle,66.0,198.0,Dania Ramirez,1000.0,Jay Hernandez,1000.0,Andrew Fiscella,137000.0,0,140268,57446,6801421733.0
The Eye,2008,Horror|Mystery,5.4,12000000.0,31397498.0,David Moreau,0.0,172.0,Obba Babatundé,451.0,Alessandro Nivola,527.0,Chloë Grace Moretz,17000.0,0,18765,44130,6801421733.0
Frida,2002,Biography|Drama|Romance,7.4,12000000.0,25776062.0,Julie Taymor,278.0,128.0,Valeria Golino,898.0,Roger Rees,1000.0,Salma Hayek,4000.0,0,7072,61651,6308284566.0
The Fault in Our Stars,2014,Drama|Romance,7.8,12000000.0,124868837.0,Josh Boone,131.0,326.0,Nat Wolff,733.0,Sam Trammell,1000.0,Shailene Woodley,8000.0,93000,10565,249688,7317304568.0
Top Five,2014,Comedy|Romance,6.5,12000000.0,25277561.0,Chris Rock,0.0,161.0,J.B. Smoove,555.0,Romany Malco,966.0,Rosario Dawson,3000.0,0,5592,21672,7317304568.0
Prophecy,1979,Horror|Sci-Fi,5.4,12000000.0,48468407.52680933,John Frankenheimer,287.0,70.0,Robert Foxworth,79.0,Richard Dysart,122.0,Talia Shire,452.0,902,729,3000,4365802882.0
Stir of Echoes,1999,Horror|Mystery|Thriller,7.0,12000000.0,21133087.0,David Koepp,192.0,164.0,Lusia Strus,282.0,Kathryn Erbe,301.0,Illeana Douglas,347.0,0,1254,62468,6062415429.0
Aquamarine,2006,Comedy|Family|Fantasy|Romance,5.3,12000000.0,18595716.0,Elizabeth Allen Rosenbaum,20.0,66.0,Dichen Lachman,717.0,Joanna 'JoJo' Levesque,826.0,Tammin Sursok,836.0,0,3963,30462,6635162568.0
Paper Towns,2015,Drama|Mystery|Romance,6.4,12000000.0,31990064.0,Jake Schreier,14.0,191.0,Meg Crosbie,376.0,Cara Delevingne,558.0,Nat Wolff,733.0,0,2753,63390,7404251118.0
Tales from the Crypt: Demon Knight,1995,Action|Fantasy|Horror|Thriller,6.7,13000000.0,21088568.0,Ernest R. Dickerson,226.0,66.0,Gary Farmer,580.0,Jada Pinkett Smith,851.0,CCH Pounder,1000.0,0,3931,16646,5726848893.0
Living Out Loud,1998,Comedy|Drama|Romance,6.6,12000000.0,12902790.0,Richard LaGravenese,98.0,24.0,Jenette Goldstein,604.0,Eddie Cibrian,849.0,Holly Hunter,1000.0,242,3250,4052,5979851049.0
Just Wright,2010,Comedy|Romance|Sport,5.8,39752620.436387606,21520719.0,Sanaa Hamri,43.0,70.0,Mehcad Brooks,696.0,Laz Alonso,826.0,Common,988.0,0,3906,10103,6969894715.0
Rachel Getting Married,2008,Drama|Romance,6.7,39752620.436387606,12796277.0,Jonathan Demme,438.0,232.0,Bill Irwin,471.0,Rosemarie DeWitt,536.0,Anne Hathaway,11000.0,0,12274,41226,6801421733.0
The Postman Always Rings Twice,1981,Crime|Drama|Romance|Thriller,6.6,12000000.0,48468407.52680933,Bob Rafelson,30.0,34.0,John Colicos,85.0,Michael Lerner,230.0,Anjelica Huston,1000.0,1000,1456,16764,4520993169.0
Girl with a Pearl Earring,2003,Biography|Drama|Romance,7.0,39752620.436387606,11634362.0,Peter Webber,73.0,160.0,Tom Wilkinson,1000.0,Colin Firth,14000.0,Scarlett Johansson,19000.0,0,34700,60171,6389592840.0
About Time,2013,Drama|Fantasy|Romance,7.8,12000000.0,15294553.0,Richard Curtis,628.0,274.0,Lindsay Duncan,171.0,Tom Hollander,555.0,Tom Hughes,565.0,105000,1595,202341,7229458453.0
House of Flying Daggers,2004,Action|Adventure|Drama|Romance,7.6,100000000.0,11041228.0,Yimou Zhang,611.0,248.0,Zhengyong Zhang,4.0,Andy Lau,483.0,Takeshi Kaneshiro,755.0,0,1244,92295,6471033757.0
From Justin to Kelly,2003,Comedy|Musical|Romance,2.1,12000000.0,4922166.0,Robert Iscove,7.0,60.0,Brian Dietzen,251.0,Kelly Clarkson,281.0,Anika Noni Rose,525.0,0,1445,23606,6389592840.0
Two Lovers,2008,Drama|Romance,7.1,12000000.0,3148482.0,James Gray,115.0,190.0,Samantha Ivers,103.0,Vinessa Shaw,580.0,Isabella Rossellini,812.0,0,1540,29613,6801421733.0
Ravenous,1999,Fantasy|Horror|Thriller,7.1,12000000.0,2060953.0,Antonia Bird,61.0,131.0,David Arquette,611.0,Jeffrey Jones,692.0,Jeremy Davies,769.0,0,2543,29990,6062415429.0
Charlie Bartlett,2007,Comedy|Drama|Romance,7.0,12000000.0,3950294.0,Jon Poll,20.0,146.0,Hope Davis,442.0,Megan Park,569.0,Robert Downey Jr.,21000.0,0,22577,56654,6717583637.0
2046,2004,Drama|Romance|Sci-Fi,7.5,12000000.0,261481.0,Kar-Wai Wong,0.0,194.0,Maggie Cheung,576.0,Tony Chiu Wai Leung,643.0,Li Gong,878.0,0,2378,41496,6471033757.0
Married Life,2007,Crime|Drama|Romance,6.3,12000000.0,1506998.0,Ira Sachs,60.0,121.0,Timothy Webber,18.0,Erin Boyes,46.0,David Richmond-Peck,60.0,314,141,8014,6717583637.0
Ondine,2009,Drama|Mystery|Romance,6.8,12000000.0,548934.0,Neil Jordan,277.0,123.0,Alicja Bachleda,289.0,Stephen Rea,327.0,Tony Curran,845.0,0,1554,16863,6885608628.0
Darling Companion,2012,Comedy|Drama|Romance,5.1,39752620.436387606,793352.0,Lawrence Kasdan,759.0,57.0,Sam Shepard,820.0,Mark Duplass,830.0,Dianne Wiest,967.0,0,3878,2551,7141430933.0
Fateless,2005,Drama|Romance|War,7.1,2500000000.0,195888.0,Lajos Koltai,45.0,73.0,Bálint Péntek,0.0,Péter Fancsikai,2.0,Marcell Nagy,9.0,607,11,5603,6552787172.0
Cypher,2002,Mystery|Romance|Sci-Fi|Thriller,6.8,7500000.0,48468407.52680933,Vincenzo Natali,165.0,82.0,Kari Matchett,280.0,Jeremy Northam,327.0,David Hewlett,686.0,0,1501,27052,6308284566.0
Pet Sematary,1989,Fantasy|Horror,6.6,11500000.0,57469179.0,Mary Lambert,52.0,98.0,Denise Crosby,426.0,Fred Gwynne,886.0,Miko Hughes,969.0,0,2987,63855,5202686551.0
Gremlins,1984,Comedy|Fantasy|Horror,7.2,11000000.0,148170000.0,Joe Dante,287.0,183.0,Zach Galligan,233.0,Harry Carey Jr.,281.0,Phoebe Cates,767.0,14000,2053,142293,4766740755.0
Doctor Zhivago,1965,Drama|Romance|War,8.0,11000000.0,111722000.0,David Lean,767.0,89.0,Geraldine Chaplin,382.0,Klaus Kinski,396.0,Julie Christie,597.0,7000,1966,55816,3328242834.0
High School Musical 3: Senior Year,2008,Comedy|Drama|Family|Music|Musical|Romance,4.5,11000000.0,90556401.0,Kenny Ortega,197.0,128.0,Corbin Bleu,632.0,Matt Prokop,734.0,Lucas Grabeel,755.0,0,3507,43795,6801421733.0
If I Stay,2014,Drama|Fantasy|Music|Romance,6.8,11000000.0,50461335.0,R.J. Cutler,15.0,141.0,Stacy Keach,602.0,Mireille Enos,1000.0,Chloë Grace Moretz,17000.0,15000,20466,83893,7317304568.0
A Walk to Remember,2002,Drama|Romance,7.4,11000000.0,41227069.0,Adam Shankman,163.0,80.0,Paz de la Huerta,488.0,Peter Coyote,548.0,Lauren German,683.0,19000,2436,162701,6308284566.0
Cruel Intentions,1999,Drama|Romance,6.9,10500000.0,38201895.0,Roger Kumble,16.0,101.0,Eric Mabius,637.0,Sean Patrick Thomas,656.0,Sarah Michelle Gellar,4000.0,0,6223,149222,6062415429.0
Saw VI,2009,Horror|Mystery,6.0,11000000.0,27669413.0,Kevin Greutert,52.0,156.0,George Newbern,647.0,Shawnee Smith,651.0,Costas Mandylor,723.0,0,3101,76207,6885608628.0
Invaders from Mars,1986,Horror|Sci-Fi,5.5,12000000.0,4884663.0,Tobe Hooper,365.0,52.0,William Bassett,225.0,Bud Cort,394.0,Louise Fletcher,425.0,902,1661,5187,4936116651.0
Brooklyn,2015,Drama|Romance,7.5,11000000.0,38317535.0,John Crowley,34.0,351.0,Eva Birthistle,54.0,Fiona Glascott,55.0,Julie Walters,838.0,36000,995,73249,7404251118.0
Army of Darkness,1992,Comedy|Fantasy|Horror,7.6,13000000.0,11501093.0,Sam Raimi,0.0,221.0,Embeth Davidtz,795.0,Bridget Fonda,888.0,Patricia Tallman,901.0,10000,3913,128850,5470271607.0
Slackers,2002,Comedy|Romance,5.3,11000000.0,4814244.0,Dewey Nicks,4.0,66.0,Jim Rash,424.0,Gedde Watanabe,448.0,Jaime King,960.0,405,2415,12437,6308284566.0
What's Eating Gilbert Grape,1993,Drama|Romance,7.8,11000000.0,9170214.0,Lasse Hallström,529.0,80.0,Kevin Tighe,472.0,Leonardo DiCaprio,29000.0,Johnny Depp,40000.0,14000,69746,171882,5556732311.0
The Guru,2002,Comedy|Music|Romance,5.4,11000000.0,3034181.0,Daisy von Scherler Mayer,18.0,70.0,Jimi Mistry,183.0,Dash Mihok,463.0,Michael McKean,658.0,550,1559,13622,6308284566.0
The Perez Family,1995,Comedy|Drama|Romance,6.2,11000000.0,2832826.0,Mira Nair,300.0,15.0,Vincent Gallo,787.0,Chazz Palminteri,979.0,Anjelica Huston,1000.0,174,3072,1761,5726848893.0
O,2001,Drama|Romance|Thriller,6.2,5000000.0,16017403.0,Tim Blake Nelson,596.0,92.0,John Heard,697.0,Andrew Keegan,835.0,Mekhi Phifer,1000.0,0,3300,17333,6226487141.0
Return to the Blue Lagoon,1991,Adventure|Drama|Romance,5.1,11000000.0,2807854.0,William A. Graham,8.0,14.0,Lisa Pelikan,40.0,Wayne Pygram,163.0,Milla Jovovich,14000.0,967,14281,14129,5382640911.0
Romance & Cigarettes,2005,Comedy|Musical|Romance,6.3,39752620.436387606,540085.0,John Turturro,0.0,87.0,Eddie Izzard,776.0,Steve Buscemi,12000.0,Kate Winslet,14000.0,0,28004,10052,6552787172.0
Saw V,2008,Horror|Mystery,5.8,10800000.0,56729973.0,David Hackl,43.0,160.0,Scott Patterson,357.0,Costas Mandylor,723.0,Julie Benz,3000.0,0,5286,88529,6801421733.0
LOL,2012,Comedy|Drama|Romance,4.3,11000000.0,48468407.52680933,Lisa Azuelos,15.0,54.0,Alix Freihage,19.0,Lina Esco,79.0,Nora Dunn,142.0,18000,248,45144,7141430933.0
An Ideal Husband,1999,Comedy|Romance,6.9,14000000.0,18535191.0,Oliver Parker,32.0,105.0,Jeremy Northam,327.0,Rupert Everett,692.0,Minnie Driver,893.0,646,2640,12980,6062415429.0
The Last Days on Mars,2013,Horror|Sci-Fi|Thriller,5.5,7000000.0,23838.0,Ruairi Robinson,7.0,120.0,Tom Cullen,507.0,Olivia Williams,766.0,Romola Garai,805.0,0,2271,28570,7229458453.0
Darkness,2002,Horror,5.4,10600000.0,22160085.0,Jaume Balagueró,57.0,108.0,Francesc Pagès,132.0,Giancarlo Giannini,451.0,Lena Olin,541.0,1000,1228,16747,6308284566.0
In the Land of Women,2007,Comedy|Drama|Romance,6.5,10000000.0,11043445.0,Jon Kasdan,21.0,81.0,Dustin Milligan,499.0,Elena Anaya,1000.0,Kristen Stewart,17000.0,1000,20312,27689,6717583637.0
September Dawn,2007,Drama|History|Romance|Western,5.8,11000000.0,1066555.0,Christopher Cain,58.0,43.0,Trent Ford,258.0,Taylor Handley,362.0,Jon Gries,482.0,411,1526,2618,6717583637.0
Saw III,2006,Horror|Mystery,6.2,10000000.0,80150343.0,Darren Lynn Bousman,163.0,210.0,Leigh Whannell,482.0,Shawnee Smith,651.0,Costas Mandylor,723.0,0,3189,142115,6635162568.0
The Purge: Election Year,2016,Action|Horror|Sci-Fi|Thriller,6.1,10000000.0,78845130.0,James DeMonaco,65.0,165.0,Mykelti Williamson,393.0,Joseph Julian Soria,465.0,Frank Grillo,798.0,0,2480,17596,7490956237.0
She's All That,1999,Comedy|Romance,5.8,10000000.0,63319509.0,Robert Iscove,7.0,96.0,Kieran Culkin,1000.0,Clea DuVall,1000.0,Paul Walker,23000.0,0,28734,67115,6062415429.0
Saw IV,2007,Horror|Mystery,5.9,10000000.0,63270259.0,Darren Lynn Bousman,163.0,190.0,Angus Macfadyen,448.0,Shawnee Smith,651.0,Costas Mandylor,723.0,0,3492,111087,6717583637.0
White Noise,2005,Drama|Horror|Mystery|Thriller,5.5,10000000.0,55865715.0,Geoffrey Sax,13.0,173.0,Mike Dopud,368.0,Keegan Connor Tracy,392.0,Deborah Kara Unger,494.0,0,2013,41763,6552787172.0
Madea's Family Reunion,2006,Comedy|Drama|Romance,5.0,6000000.0,63231524.0,Tyler Perry,0.0,46.0,Blair Underwood,685.0,Cicely Tyson,907.0,Boris Kodjoe,1000.0,676,5264,8962,6635162568.0
The Grudge,2004,Horror|Mystery|Thriller,5.9,10000000.0,110175871.0,Takashi Shimizu,70.0,203.0,Ted Raimi,634.0,Clea DuVall,1000.0,Sarah Michelle Gellar,4000.0,4000,7461,115050,6471033757.0
Jeepers Creepers,2001,Horror|Mystery,6.1,10000000.0,37470017.0,Victor Salva,108.0,190.0,Jonathan Breck,270.0,Patricia Belcher,322.0,Eileen Brennan,1000.0,0,1982,86890,6226487141.0
The Boy,2016,Horror|Mystery|Thriller,6.0,10000000.0,35794166.0,William Brent Bell,19.0,159.0,Stephanie Lemelin,130.0,Rupert Evans,334.0,Lauren Cohan,4000.0,20000,4687,35654,7490956237.0
Devil,2010,Horror|Mystery|Thriller,6.3,10000000.0,33583175.0,John Erick Dowdle,66.0,273.0,Geoffrey Arend,816.0,Bokeem Woodbine,904.0,Bojana Novakovic,2000.0,16000,5628,104089,6969894715.0
Insidious: Chapter 3,2015,Fantasy|Horror|Thriller,6.1,10000000.0,52200504.0,Leigh Whannell,482.0,242.0,Leigh Whannell,482.0,Hayley Kiyoko,542.0,Lin Shaye,852.0,29000,2426,54190,7404251118.0
The Lawnmower Man,1992,Horror|Sci-Fi,5.4,10000000.0,32101000.0,Brett Leonard,32.0,48.0,Troy Evans,120.0,Austin O'Brien,211.0,Jeff Fahey,535.0,0,1109,27800,5470271607.0
Nick and Norah's Infinite Playlist,2008,Comedy|Drama|Music|Romance,6.7,9000000.0,31487293.0,Peter Sollett,6.0,166.0,Aaron Yoo,617.0,Alexis Dziena,715.0,Ari Graynor,904.0,0,2807,74887,6801421733.0
Twilight Zone: The Movie,1983,Fantasy|Horror|Sci-Fi,6.5,10000000.0,29500000.0,Joe Dante,287.0,78.0,Vic Morrow,257.0,Al Leong,730.0,Albert Brooks,745.0,0,1954,25613,4684967631.0
Employee of the Month,2006,Comedy|Romance,5.5,12000000.0,28435406.0,Greg Coolidge,27.0,85.0,Jessica Simpson,534.0,Danny Woodburn,809.0,Dane Cook,1000.0,0,4441,37681,6635162568.0
Can't Hardly Wait,1998,Comedy|Romance,6.5,10000000.0,25339117.0,Harry Elfont,4.0,76.0,Charlie Korsmo,678.0,Lauren Ambrose,945.0,Ethan Embry,982.0,0,4259,37885,5979851049.0
The Dead Zone,1983,Horror|Sci-Fi|Thriller,7.2,10000000.0,48468407.52680933,David Cronenberg,0.0,112.0,Anthony Zerbe,275.0,Herbert Lom,278.0,Tom Skerritt,1000.0,0,2013,44804,4684967631.0
Sinister 2,2015,Horror|Mystery|Thriller,5.2,10000000.0,27736779.0,Ciarán Foy,11.0,189.0,Jaden Klein,220.0,James Ransone,412.0,Laila Haley,1000.0,13000,2403,25210,7404251118.0
Valentine,2001,Horror|Mystery|Thriller,4.7,10000000.0,20384136.0,Jamie Blanks,9.0,120.0,Johnny Whitworth,448.0,Jessica Capshaw,533.0,Marley Shelton,690.0,0,2402,20467,6226487141.0
Roll Bounce,2005,Comedy|Drama|Music|Romance,6.0,39752620.436387606,17378977.0,Malcolm D. Lee,92.0,55.0,Shad Moss,826.0,Brandon T. Jackson,918.0,Jurnee Smollett-Bell,2000.0,997,7552,5585,6552787172.0
The Perfect Man,2005,Comedy|Family|Romance,5.5,25000000.0,16247775.0,Mark Rosman,15.0,65.0,Vanessa Lengies,804.0,Chris Noth,962.0,Ben Feldman,1000.0,767,4789,23527,6552787172.0
Mo' Better Blues,1990,Drama|Music|Romance,6.5,10000000.0,16153600.0,Spike Lee,0.0,23.0,Charlie Murphy,203.0,Nicholas Turturro,269.0,Denzel Washington,18000.0,720,19065,8295,5293498452.0
Tremors,1990,Comedy|Horror|Sci-Fi,7.1,11000000.0,16667084.0,Ron Underwood,31.0,132.0,Michael Gross,536.0,Ariana Richards,610.0,Reba McEntire,651.0,11000,3119,90070,5293498452.0
Wrong Turn,2003,Horror|Thriller,6.1,12600000.0,15417771.0,Rob Schmidt,36.0,191.0,Julian Richings,648.0,Lindy Booth,683.0,Kevin Zegers,2000.0,0,3416,87494,6389592840.0
Love Jones,1997,Drama|Romance,7.4,10000000.0,12514138.0,Theodore Witcher,28.0,16.0,Larenz Tate,582.0,Nia Long,826.0,Leonard Roberts,962.0,1000,3871,2801,5896174827.0
Get Over It,2001,Comedy|Romance,5.8,22000000.0,11560259.0,Tommy O'Haver,13.0,63.0,Carmen Electra,869.0,Kirsten Dunst,4000.0,Mila Kunis,15000.0,0,22485,15617,6226487141.0
Drop Dead Gorgeous,1999,Comedy|Romance|Thriller,6.5,10000000.0,10561238.0,Michael Patrick Jann,31.0,77.0,Ellen Barkin,551.0,Kirstie Alley,980.0,Kirsten Dunst,4000.0,0,6388,27265,6062415429.0
Big Eyes,2014,Biography|Crime|Drama|Romance,7.0,10000000.0,14479776.0,Tim Burton,13000.0,325.0,Jon Polito,309.0,Danny Huston,430.0,Christoph Waltz,11000.0,20000,12418,55539,7317304568.0
Sleepover,2004,Comedy|Romance,5.3,10000000.0,8070311.0,Joe Nussbaum,18.0,52.0,Hunter Parrish,2000.0,Alexa PenaVega,2000.0,Steve Carell,7000.0,0,13626,12706,6471033757.0
MacGruber,2010,Action|Comedy|Romance,5.5,10000000.0,8460995.0,Jorma Taccone,434.0,163.0,Powers Boothe,472.0,Will Forte,622.0,Jasper Cole,1000.0,0,2618,35888,6969894715.0
Over Her Dead Body,2008,Comedy|Fantasy|Romance,5.2,10000000.0,7563670.0,Jeff Lowell,4.0,100.0,Wendi McLendon-Covey,655.0,William Morgan Sheppard,702.0,Stephen Root,939.0,518,3651,21268,6801421733.0
Seeking a Friend for the End of the World,2012,Adventure|Comedy|Drama|Romance|Sci-Fi,6.7,10000000.0,6619173.0,Lorene Scafaria,63.0,265.0,Rob Huebel,172.0,Mark Moses,353.0,Steve Carell,7000.0,25000,7747,87203,7141430933.0
Bones            ,2002,Comedy|Crime|Drama|Mystery|Romance,7.9,39752620.436387606,48468407.52680933,Steven Spielberg,686.5092123911724,68.0,Tamara Taylor,476.0,T.J. Thyne,722.0,Michaela Conlin,1000.0,0,2198,111506,6308284566.0
The Collection,2012,Action|Horror|Thriller,6.1,10000000.0,6842058.0,Marcus Dunstan,87.0,147.0,Lee Tergesen,444.0,Johanna Braddy,581.0,Daniel Sharman,1000.0,14000,3818,36029,7141430933.0
The Red Violin,1998,Drama|Music|Mystery|Romance,7.7,10000000.0,9473382.0,François Girard,63.0,94.0,Carlo Cecchi,2.0,Clotilde Mollet,3.0,Johannes Silberschneider,24.0,0,29,26832,5979851049.0
"Run, Fatboy, Run",2007,Comedy|Romance|Sport,6.6,39752620.436387606,5998971.0,David Schwimmer,0.0,168.0,India de Beaufort,231.0,Iddo Goldberg,269.0,Dylan Moran,427.0,0,1022,58509,6717583637.0
On the Line,2001,Comedy|Family|Romance,4.1,16000000.0,4356743.0,Eric Bross,49.0,46.0,Dave Foley,401.0,Tamala Jones,405.0,Jerry Stiller,719.0,0,2446,3662,6226487141.0
I Am Love,2009,Drama|Romance,7.0,10000000.0,5004648.0,Luca Guadagnino,64.0,181.0,Alba Rohrwacher,72.0,Waris Ahluwalia,110.0,Flavio Parenti,144.0,0,474,14031,6885608628.0
The House of Mirth,2000,Drama|Romance,7.1,10000000.0,3041803.0,Terence Davies,25.0,96.0,Elizabeth McGovern,553.0,Anthony LaPaglia,576.0,Eric Stoltz,902.0,345,2735,6377,6144444748.0
Peaceful Warrior,2006,Drama|Romance|Sport,7.3,10000000.0,1055654.0,Victor Salva,108.0,44.0,Agnes Bruckner,400.0,Tim DeKay,436.0,Scott Mechlowicz,634.0,0,2673,20426,6635162568.0
The Forest,2016,Horror|Mystery|Thriller,4.8,10000000.0,26583369.0,Jason Zada,4.0,185.0,Gen Seto,4.0,Stephanie Vogt,35.0,Eoin Macken,533.0,10000,578,20837,7490956237.0
A Better Life,2011,Drama|Romance,7.2,10000000.0,1754319.0,Chris Weitz,129.0,94.0,Robert Peters,221.0,Eddie 'Piolin' Sotelo,252.0,Demián Bichir,749.0,0,2214,13174,7053988749.0
